gene	isoname	is_basic
LRATD2	LRATD2-203	1
POU5F1B	POU5F1B-202	1
POU5F1B	POU5F1B-201	1
MYC	MYC-201	1
MYC	MYC-208	1
MYC	MYC-203	0
MYC	MYC-209	1
MYC	MYC-207	1
MYC	MYC-202	1
MYC	MYC-205	1
MYC	MYC-206	1
MYC	MYC-210	1
GSDMC	GSDMC-201	1
GSDMC	GSDMC-204	1
CYRIB	CYRIB-215	1
CYRIB	CYRIB-223	1
CYRIB	CYRIB-226	1
CYRIB	CYRIB-201	1
CYRIB	CYRIB-212	1
CYRIB	CYRIB-220	1
CYRIB	CYRIB-202	1
CYRIB	CYRIB-214	1
CYRIB	CYRIB-224	1
CYRIB	CYRIB-229	1
CYRIB	CYRIB-230	1
CYRIB	CYRIB-213	0
CYRIB	CYRIB-216	0
CYRIB	CYRIB-206	0
CYRIB	CYRIB-228	0
CYRIB	CYRIB-217	0
CYRIB	CYRIB-210	0
CYRIB	CYRIB-205	0
CYRIB	CYRIB-203	0
CYRIB	CYRIB-211	0
CYRIB	CYRIB-221	0
ASAP1	ASAP1-214	0
ASAP1	ASAP1-202	1
ASAP1	ASAP1-201	1
ASAP1	ASAP1-205	0
ASAP1	ASAP1-207	0
ASAP1	ASAP1-212	0
ADCY8	ADCY8-201	1
ADCY8	ADCY8-202	1
ADCY8	ADCY8-203	0
EFR3A	EFR3A-201	1
EFR3A	EFR3A-206	0
EFR3A	EFR3A-208	1
EFR3A	EFR3A-204	0
EFR3A	EFR3A-202	1
OC90	OC90-201	1
AC100868.1	AC100868.1-201	1
HHLA1	HHLA1-201	1
HHLA1	HHLA1-204	1
HHLA1	HHLA1-202	1
KCNQ3	KCNQ3-205	1
KCNQ3	KCNQ3-201	1
KCNQ3	KCNQ3-204	1
KCNQ3	KCNQ3-202	1
KCNQ3	KCNQ3-206	0
LRRC6	LRRC6-213	1
LRRC6	LRRC6-212	1
LRRC6	LRRC6-205	1
LRRC6	LRRC6-210	0
LRRC6	LRRC6-203	1
LRRC6	LRRC6-201	1
LRRC6	LRRC6-204	0
TMEM71	TMEM71-209	0
TMEM71	TMEM71-210	1
TMEM71	TMEM71-201	1
TMEM71	TMEM71-202	1
TMEM71	TMEM71-207	0
TMEM71	TMEM71-204	0
TMEM71	TMEM71-205	0
TMEM71	TMEM71-206	0
PHF20L1	PHF20L1-220	1
PHF20L1	PHF20L1-201	1
PHF20L1	PHF20L1-207	1
PHF20L1	PHF20L1-209	1
PHF20L1	PHF20L1-214	1
PHF20L1	PHF20L1-203	1
PHF20L1	PHF20L1-206	1
PHF20L1	PHF20L1-219	0
PHF20L1	PHF20L1-210	1
TG	TG-201	1
TG	TG-205	0
TG	TG-206	0
TG	TG-202	0
TG	TG-208	1
TG	TG-204	0
TG	TG-212	0
SLA	SLA-201	1
SLA	SLA-203	1
SLA	SLA-202	1
SLA	SLA-223	1
SLA	SLA-206	1
SLA	SLA-218	0
SLA	SLA-210	0
SLA	SLA-215	0
SLA	SLA-222	0
SLA	SLA-213	0
SLA	SLA-212	0
CCN4	CCN4-202	1
CCN4	CCN4-205	1
CCN4	CCN4-204	1
CCN4	CCN4-201	1
NDRG1	NDRG1-201	1
NDRG1	NDRG1-202	1
NDRG1	NDRG1-209	1
NDRG1	NDRG1-222	1
NDRG1	NDRG1-207	1
NDRG1	NDRG1-229	0
NDRG1	NDRG1-249	0
NDRG1	NDRG1-241	0
NDRG1	NDRG1-237	0
NDRG1	NDRG1-258	0
NDRG1	NDRG1-214	0
NDRG1	NDRG1-210	0
NDRG1	NDRG1-211	0
NDRG1	NDRG1-213	0
NDRG1	NDRG1-225	0
NDRG1	NDRG1-215	0
NDRG1	NDRG1-219	0
NDRG1	NDRG1-253	0
NDRG1	NDRG1-224	0
NDRG1	NDRG1-227	0
NDRG1	NDRG1-260	0
NDRG1	NDRG1-250	0
NDRG1	NDRG1-244	0
NDRG1	NDRG1-255	0
NDRG1	NDRG1-235	0
NDRG1	NDRG1-252	0
NDRG1	NDRG1-232	0
NDRG1	NDRG1-234	0
ST3GAL1	ST3GAL1-211	1
ST3GAL1	ST3GAL1-201	1
ST3GAL1	ST3GAL1-207	1
ST3GAL1	ST3GAL1-216	1
ST3GAL1	ST3GAL1-214	0
ST3GAL1	ST3GAL1-202	0
ST3GAL1	ST3GAL1-213	0
ST3GAL1	ST3GAL1-205	0
ST3GAL1	ST3GAL1-215	0
ZFAT	ZFAT-208	1
ZFAT	ZFAT-201	1
ZFAT	ZFAT-209	1
ZFAT	ZFAT-202	1
ZFAT	ZFAT-207	1
ZFAT	ZFAT-210	0
ZFAT	ZFAT-216	1
ZFAT	ZFAT-211	0
ZFAT	ZFAT-204	0
KHDRBS3	KHDRBS3-201	1
KHDRBS3	KHDRBS3-211	0
KHDRBS3	KHDRBS3-206	1
KHDRBS3	KHDRBS3-202	0
KHDRBS3	KHDRBS3-212	0
FAM135B	FAM135B-204	1
FAM135B	FAM135B-201	0
FAM135B	FAM135B-209	0
COL22A1	COL22A1-201	1
COL22A1	COL22A1-203	1
COL22A1	COL22A1-207	0
KCNK9	KCNK9-212	1
KCNK9	KCNK9-201	1
KCNK9	KCNK9-203	1
KCNK9	KCNK9-208	1
KCNK9	KCNK9-207	1
TRAPPC9	TRAPPC9-202	1
TRAPPC9	TRAPPC9-217	1
TRAPPC9	TRAPPC9-201	1
TRAPPC9	TRAPPC9-208	0
TRAPPC9	TRAPPC9-216	0
CHRAC1	CHRAC1-203	1
CHRAC1	CHRAC1-201	1
CHRAC1	CHRAC1-202	0
CHRAC1	CHRAC1-204	0
AGO2	AGO2-201	1
AGO2	AGO2-205	1
AGO2	AGO2-210	0
PTK2	PTK2-240	1
PTK2	PTK2-202	1
PTK2	PTK2-215	0
PTK2	PTK2-213	1
PTK2	PTK2-207	1
PTK2	PTK2-228	1
PTK2	PTK2-206	1
PTK2	PTK2-246	0
PTK2	PTK2-201	1
PTK2	PTK2-212	1
PTK2	PTK2-203	1
PTK2	PTK2-238	0
PTK2	PTK2-244	0
PTK2	PTK2-241	1
PTK2	PTK2-239	0
PTK2	PTK2-233	0
PTK2	PTK2-243	0
PTK2	PTK2-220	1
PTK2	PTK2-210	0
PTK2	PTK2-257	0
PTK2	PTK2-223	0
PTK2	PTK2-222	0
PTK2	PTK2-216	1
PTK2	PTK2-225	1
PTK2	PTK2-252	0
PTK2	PTK2-235	0
PTK2	PTK2-205	0
PTK2	PTK2-219	0
PTK2	PTK2-232	0
PTK2	PTK2-231	0
PTK2	PTK2-254	0
PTK2	PTK2-249	0
PTK2	PTK2-256	0
DENND3	DENND3-210	0
DENND3	DENND3-207	1
DENND3	DENND3-201	1
DENND3	DENND3-211	1
DENND3	DENND3-215	0
DENND3	DENND3-219	0
DENND3	DENND3-208	0
DENND3	DENND3-202	1
DENND3	DENND3-206	0
DENND3	DENND3-204	0
DENND3	DENND3-221	1
DENND3	DENND3-214	0
SLC45A4	SLC45A4-203	1
SLC45A4	SLC45A4-202	1
SLC45A4	SLC45A4-201	1
SLC45A4	SLC45A4-205	0
SLC45A4	SLC45A4-204	0
GPR20	GPR20-201	1
PTP4A3	PTP4A3-203	1
PTP4A3	PTP4A3-205	0
PTP4A3	PTP4A3-204	1
PTP4A3	PTP4A3-201	1
PTP4A3	PTP4A3-202	1
PTP4A3	PTP4A3-206	1
MROH5	MROH5-205	1
MROH5	MROH5-203	0
AC138647.1	AC138647.1-201	1
AC138647.1	AC138647.1-202	1
TSNARE1	TSNARE1-208	1
TSNARE1	TSNARE1-201	1
TSNARE1	TSNARE1-205	1
TSNARE1	TSNARE1-204	1
TSNARE1	TSNARE1-209	0
TSNARE1	TSNARE1-206	0
TSNARE1	TSNARE1-202	0
ADGRB1	ADGRB1-206	1
ADGRB1	ADGRB1-202	1
ADGRB1	ADGRB1-201	1
ARC	ARC-201	1
JRK	JRK-210	1
JRK	JRK-209	1
JRK	JRK-211	1
JRK	JRK-203	1
JRK	JRK-201	0
PSCA	PSCA-204	1
PSCA	PSCA-201	1
LY6K	LY6K-201	1
LY6K	LY6K-202	1
LY6K	LY6K-203	1
LY6K	LY6K-205	1
THEM6	THEM6-201	1
SLURP1	SLURP1-201	1
LYPD2	LYPD2-201	1
LYNX1-SLURP2	LYNX1-SLURP2-201	1
LYNX1-SLURP2	LYNX1-SLURP2-202	1
SLURP2	SLURP2-201	1
SLURP2	SLURP2-202	0
LYNX1	LYNX1-204	1
LYNX1	LYNX1-206	1
LYNX1	LYNX1-207	1
LYNX1	LYNX1-205	1
LYNX1	LYNX1-202	0
LYNX1	LYNX1-203	0
LY6D	LY6D-201	1
GML	GML-202	0
GML	GML-201	1
CYP11B1	CYP11B1-205	0
CYP11B1	CYP11B1-201	1
CYP11B1	CYP11B1-204	1
CYP11B1	CYP11B1-203	1
CYP11B2	CYP11B2-201	1
LY6E	LY6E-203	1
LY6E	LY6E-202	1
LY6E	LY6E-211	1
LY6E	LY6E-208	1
LY6E	LY6E-207	1
LY6E	LY6E-209	1
LY6E	LY6E-213	1
LY6E	LY6E-201	1
LY6E	LY6E-214	1
LY6E	LY6E-205	1
LY6E	LY6E-210	1
LY6E	LY6E-204	1
LY6E	LY6E-215	1
LY6E	LY6E-212	1
LY6L	LY6L-201	1
LY6H	LY6H-203	1
LY6H	LY6H-201	1
LY6H	LY6H-202	1
LY6H	LY6H-205	1
GPIHBP1	GPIHBP1-201	1
ZFP41	ZFP41-203	1
ZFP41	ZFP41-201	1
AC138696.1	AC138696.1-201	1
GLI4	GLI4-207	1
GLI4	GLI4-201	1
GLI4	GLI4-202	1
GLI4	GLI4-203	1
GLI4	GLI4-210	1
GLI4	GLI4-206	0
GLI4	GLI4-204	0
ZNF696	ZNF696-206	0
ZNF696	ZNF696-203	0
ZNF696	ZNF696-205	1
ZNF696	ZNF696-202	0
ZNF696	ZNF696-201	1
ZNF696	ZNF696-204	1
TOP1MT	TOP1MT-210	0
TOP1MT	TOP1MT-201	1
TOP1MT	TOP1MT-213	1
TOP1MT	TOP1MT-208	1
TOP1MT	TOP1MT-218	1
TOP1MT	TOP1MT-207	0
TOP1MT	TOP1MT-214	0
TOP1MT	TOP1MT-209	0
TOP1MT	TOP1MT-204	0
TOP1MT	TOP1MT-205	0
TOP1MT	TOP1MT-211	0
TOP1MT	TOP1MT-215	0
RHPN1	RHPN1-201	1
MAFA	MAFA-201	1
ZC3H3	ZC3H3-201	1
ZC3H3	ZC3H3-202	0
GSDMD	GSDMD-206	1
GSDMD	GSDMD-209	0
GSDMD	GSDMD-213	0
GSDMD	GSDMD-212	1
GSDMD	GSDMD-201	1
GSDMD	GSDMD-204	0
GSDMD	GSDMD-215	0
GSDMD	GSDMD-214	0
MROH6	MROH6-210	1
MROH6	MROH6-201	1
MROH6	MROH6-202	1
MROH6	MROH6-211	1
MROH6	MROH6-205	0
MROH6	MROH6-203	0
NAPRT	NAPRT-204	1
NAPRT	NAPRT-203	1
NAPRT	NAPRT-202	1
EEF1D	EEF1D-201	1
EEF1D	EEF1D-203	1
EEF1D	EEF1D-204	1
EEF1D	EEF1D-243	1
EEF1D	EEF1D-227	0
EEF1D	EEF1D-229	0
EEF1D	EEF1D-246	1
EEF1D	EEF1D-218	1
EEF1D	EEF1D-205	1
EEF1D	EEF1D-223	1
EEF1D	EEF1D-202	1
EEF1D	EEF1D-225	1
EEF1D	EEF1D-238	1
EEF1D	EEF1D-207	1
EEF1D	EEF1D-256	1
EEF1D	EEF1D-253	0
EEF1D	EEF1D-221	0
EEF1D	EEF1D-252	0
EEF1D	EEF1D-247	0
EEF1D	EEF1D-230	0
EEF1D	EEF1D-234	0
EEF1D	EEF1D-236	0
EEF1D	EEF1D-248	0
EEF1D	EEF1D-232	0
EEF1D	EEF1D-226	0
EEF1D	EEF1D-249	0
EEF1D	EEF1D-215	0
EEF1D	EEF1D-210	0
EEF1D	EEF1D-244	0
EEF1D	EEF1D-241	0
EEF1D	EEF1D-216	0
EEF1D	EEF1D-237	0
EEF1D	EEF1D-245	0
EEF1D	EEF1D-208	0
EEF1D	EEF1D-239	0
EEF1D	EEF1D-222	0
EEF1D	EEF1D-228	0
EEF1D	EEF1D-231	0
EEF1D	EEF1D-233	0
EEF1D	EEF1D-211	0
EEF1D	EEF1D-255	0
EEF1D	EEF1D-209	0
EEF1D	EEF1D-214	0
EEF1D	EEF1D-242	0
EEF1D	EEF1D-213	0
EEF1D	EEF1D-254	0
EEF1D	EEF1D-220	0
TIGD5	TIGD5-201	1
PYCR3	PYCR3-207	1
PYCR3	PYCR3-201	1
PYCR3	PYCR3-203	1
PYCR3	PYCR3-202	1
PYCR3	PYCR3-205	0
TSTA3	TSTA3-202	0
TSTA3	TSTA3-210	1
TSTA3	TSTA3-201	1
TSTA3	TSTA3-209	0
TSTA3	TSTA3-216	0
TSTA3	TSTA3-204	0
TSTA3	TSTA3-205	0
ZNF623	ZNF623-203	1
ZNF623	ZNF623-201	1
ZNF623	ZNF623-202	1
ZNF707	ZNF707-228	0
ZNF707	ZNF707-215	0
ZNF707	ZNF707-217	0
ZNF707	ZNF707-201	1
ZNF707	ZNF707-203	1
ZNF707	ZNF707-210	0
ZNF707	ZNF707-222	1
ZNF707	ZNF707-209	0
ZNF707	ZNF707-223	1
ZNF707	ZNF707-202	1
CCDC166	CCDC166-201	1
MAPK15	MAPK15-201	1
MAPK15	MAPK15-202	1
MAPK15	MAPK15-203	1
FAM83H	FAM83H-201	1
FAM83H	FAM83H-203	1
IQANK1	IQANK1-203	1
IQANK1	IQANK1-201	1
SCRIB	SCRIB-210	1
SCRIB	SCRIB-201	1
SCRIB	SCRIB-205	0
SCRIB	SCRIB-202	1
SCRIB	SCRIB-203	1
SCRIB	SCRIB-209	0
SCRIB	SCRIB-207	0
PUF60	PUF60-208	1
PUF60	PUF60-203	1
PUF60	PUF60-201	1
PUF60	PUF60-204	1
PUF60	PUF60-202	1
PUF60	PUF60-209	1
PUF60	PUF60-220	0
PUF60	PUF60-207	0
PUF60	PUF60-211	0
PUF60	PUF60-215	0
PUF60	PUF60-216	0
PUF60	PUF60-221	0
NRBP2	NRBP2-202	1
NRBP2	NRBP2-205	0
NRBP2	NRBP2-206	0
EPPK1	EPPK1-202	1
EPPK1	EPPK1-201	1
PLEC	PLEC-202	1
PLEC	PLEC-206	1
PLEC	PLEC-203	1
PLEC	PLEC-207	1
PLEC	PLEC-201	1
PLEC	PLEC-204	1
PLEC	PLEC-205	1
PLEC	PLEC-208	1
PLEC	PLEC-211	1
PLEC	PLEC-210	1
PLEC	PLEC-213	0
PLEC	PLEC-209	0
PLEC	PLEC-212	0
PLEC	PLEC-214	0
PARP10	PARP10-203	1
PARP10	PARP10-201	1
PARP10	PARP10-205	1
PARP10	PARP10-202	0
PARP10	PARP10-206	0
PARP10	PARP10-212	0
PARP10	PARP10-204	0
PARP10	PARP10-218	0
PARP10	PARP10-216	0
PARP10	PARP10-213	0
PARP10	PARP10-210	0
PARP10	PARP10-215	0
PARP10	PARP10-217	0
PARP10	PARP10-220	0
PARP10	PARP10-219	0
GRINA	GRINA-202	1
GRINA	GRINA-201	1
GRINA	GRINA-205	0
GRINA	GRINA-206	0
GRINA	GRINA-210	0
GRINA	GRINA-208	0
GRINA	GRINA-204	0
SPATC1	SPATC1-201	1
SPATC1	SPATC1-202	1
OPLAH	OPLAH-204	1
OPLAH	OPLAH-203	0
EXOSC4	EXOSC4-202	1
EXOSC4	EXOSC4-201	1
EXOSC4	EXOSC4-203	0
GPAA1	GPAA1-204	0
GPAA1	GPAA1-201	1
GPAA1	GPAA1-202	1
GPAA1	GPAA1-203	0
GPAA1	GPAA1-213	0
CYC1	CYC1-201	1
SHARPIN	SHARPIN-206	0
SHARPIN	SHARPIN-202	1
MAF1	MAF1-201	1
MAF1	MAF1-205	1
MAF1	MAF1-204	1
MAF1	MAF1-203	0
MAF1	MAF1-202	0
MAF1	MAF1-206	0
WDR97	WDR97-201	1
HGH1	HGH1-201	1
HGH1	HGH1-207	1
MROH1	MROH1-202	1
MROH1	MROH1-209	1
MROH1	MROH1-207	1
MROH1	MROH1-201	1
MROH1	MROH1-211	1
BOP1	BOP1-205	1
BOP1	BOP1-204	0
SCX	SCX-201	1
HSF1	HSF1-201	1
HSF1	HSF1-204	1
HSF1	HSF1-212	0
DGAT1	DGAT1-206	1
DGAT1	DGAT1-201	1
SCRT1	SCRT1-201	1
SLC52A2	SLC52A2-224	1
SLC52A2	SLC52A2-203	0
SLC52A2	SLC52A2-210	1
SLC52A2	SLC52A2-221	1
SLC52A2	SLC52A2-209	1
SLC52A2	SLC52A2-208	1
SLC52A2	SLC52A2-217	1
SLC52A2	SLC52A2-204	1
SLC52A2	SLC52A2-202	1
SLC52A2	SLC52A2-201	1
SLC52A2	SLC52A2-205	1
SLC52A2	SLC52A2-211	1
SLC52A2	SLC52A2-212	1
SLC52A2	SLC52A2-218	1
SLC52A2	SLC52A2-222	1
SLC52A2	SLC52A2-213	1
SLC52A2	SLC52A2-219	1
SLC52A2	SLC52A2-220	1
SLC52A2	SLC52A2-207	1
SLC52A2	SLC52A2-223	1
SLC52A2	SLC52A2-226	1
TMEM249	TMEM249-203	1
TMEM249	TMEM249-202	0
FBXL6	FBXL6-201	1
FBXL6	FBXL6-202	1
ADCK5	ADCK5-201	1
CPSF1	CPSF1-207	1
CPSF1	CPSF1-212	1
CPSF1	CPSF1-213	1
CPSF1	CPSF1-210	0
SLC39A4	SLC39A4-201	1
SLC39A4	SLC39A4-202	1
SLC39A4	SLC39A4-203	0
VPS28	VPS28-202	1
VPS28	VPS28-204	1
VPS28	VPS28-210	1
VPS28	VPS28-201	1
VPS28	VPS28-216	0
VPS28	VPS28-214	0
VPS28	VPS28-211	0
TONSL	TONSL-201	1
TONSL	TONSL-203	1
CYHR1	CYHR1-204	1
CYHR1	CYHR1-209	1
CYHR1	CYHR1-206	0
CYHR1	CYHR1-202	1
CYHR1	CYHR1-203	1
CYHR1	CYHR1-201	1
CYHR1	CYHR1-212	0
CYHR1	CYHR1-210	0
KIFC2	KIFC2-209	1
KIFC2	KIFC2-207	0
KIFC2	KIFC2-201	1
FOXH1	FOXH1-201	1
PPP1R16A	PPP1R16A-201	1
PPP1R16A	PPP1R16A-207	0
PPP1R16A	PPP1R16A-202	1
GPT	GPT-205	1
GPT	GPT-202	1
MFSD3	MFSD3-201	1
RECQL4	RECQL4-209	1
RECQL4	RECQL4-210	1
RECQL4	RECQL4-204	0
RECQL4	RECQL4-208	0
RECQL4	RECQL4-205	0
RECQL4	RECQL4-202	0
LRRC14	LRRC14-203	0
LRRC14	LRRC14-201	1
LRRC14	LRRC14-205	1
LRRC14	LRRC14-208	0
LRRC14	LRRC14-202	0
LRRC24	LRRC24-201	1
LRRC24	LRRC24-202	1
C8orf82	C8orf82-202	1
C8orf82	C8orf82-201	1
C8orf82	C8orf82-204	0
C8orf82	C8orf82-203	0
ARHGAP39	ARHGAP39-202	1
ARHGAP39	ARHGAP39-201	1
ZNF251	ZNF251-201	1
ZNF251	ZNF251-203	0
ZNF34	ZNF34-202	1
ZNF34	ZNF34-201	1
ZNF34	ZNF34-204	0
ZNF34	ZNF34-205	0
RPL8	RPL8-202	1
RPL8	RPL8-205	1
RPL8	RPL8-201	1
RPL8	RPL8-207	1
RPL8	RPL8-213	0
RPL8	RPL8-212	0
ZNF517	ZNF517-201	1
ZNF517	ZNF517-204	0
ZNF517	ZNF517-207	1
ZNF517	ZNF517-202	1
ZNF517	ZNF517-205	0
ZNF7	ZNF7-216	0
ZNF7	ZNF7-218	1
ZNF7	ZNF7-202	1
ZNF7	ZNF7-203	1
ZNF7	ZNF7-201	1
ZNF7	ZNF7-217	0
ZNF7	ZNF7-204	0
ZNF7	ZNF7-209	1
ZNF7	ZNF7-207	1
ZNF7	ZNF7-206	1
COMMD5	COMMD5-202	1
COMMD5	COMMD5-207	1
COMMD5	COMMD5-201	1
COMMD5	COMMD5-203	1
COMMD5	COMMD5-204	0
COMMD5	COMMD5-206	0
ZNF250	ZNF250-201	1
ZNF250	ZNF250-202	1
ZNF250	ZNF250-208	0
ZNF250	ZNF250-210	0
ZNF250	ZNF250-203	0
ZNF250	ZNF250-204	0
ZNF16	ZNF16-202	1
ZNF16	ZNF16-201	1
ZNF16	ZNF16-209	1
ZNF16	ZNF16-207	0
ZNF16	ZNF16-205	0
C8orf33	C8orf33-201	1
C8orf33	C8orf33-208	1
C8orf33	C8orf33-206	1
C8orf33	C8orf33-207	1
C8orf33	C8orf33-209	1
WASHC1	WASHC1-201	1
WASHC1	WASHC1-202	0
FOXD4	FOXD4-201	1
CBWD1	CBWD1-202	1
CBWD1	CBWD1-203	1
CBWD1	CBWD1-213	0
CBWD1	CBWD1-201	1
CBWD1	CBWD1-222	1
CBWD1	CBWD1-207	1
CBWD1	CBWD1-204	1
CBWD1	CBWD1-205	1
CBWD1	CBWD1-206	1
DOCK8	DOCK8-204	1
DOCK8	DOCK8-212	0
DOCK8	DOCK8-205	1
DOCK8	DOCK8-214	0
DOCK8	DOCK8-209	1
DOCK8	DOCK8-202	1
DOCK8	DOCK8-201	1
KANK1	KANK1-206	1
KANK1	KANK1-205	1
KANK1	KANK1-211	1
KANK1	KANK1-210	1
KANK1	KANK1-204	1
KANK1	KANK1-203	0
KANK1	KANK1-202	0
DMRT1	DMRT1-201	1
DMRT1	DMRT1-203	1
DMRT3	DMRT3-201	1
DMRT3	DMRT3-202	0
DMRT2	DMRT2-209	1
DMRT2	DMRT2-205	1
DMRT2	DMRT2-204	1
DMRT2	DMRT2-206	1
DMRT2	DMRT2-202	1
DMRT2	DMRT2-203	1
DMRT2	DMRT2-201	1
SMARCA2	SMARCA2-262	0
SMARCA2	SMARCA2-204	1
SMARCA2	SMARCA2-214	1
SMARCA2	SMARCA2-219	0
SMARCA2	SMARCA2-258	1
SMARCA2	SMARCA2-252	1
SMARCA2	SMARCA2-203	1
SMARCA2	SMARCA2-254	1
SMARCA2	SMARCA2-260	0
SMARCA2	SMARCA2-257	0
SMARCA2	SMARCA2-216	0
SMARCA2	SMARCA2-208	1
SMARCA2	SMARCA2-213	0
SMARCA2	SMARCA2-263	1
SMARCA2	SMARCA2-248	0
SMARCA2	SMARCA2-209	1
SMARCA2	SMARCA2-259	0
SMARCA2	SMARCA2-237	0
SMARCA2	SMARCA2-255	0
SMARCA2	SMARCA2-236	0
SMARCA2	SMARCA2-228	0
SMARCA2	SMARCA2-266	0
SMARCA2	SMARCA2-215	0
SMARCA2	SMARCA2-202	1
SMARCA2	SMARCA2-235	0
SMARCA2	SMARCA2-231	1
SMARCA2	SMARCA2-212	0
SMARCA2	SMARCA2-206	1
SMARCA2	SMARCA2-201	1
SMARCA2	SMARCA2-205	1
SMARCA2	SMARCA2-211	1
SMARCA2	SMARCA2-207	1
SMARCA2	SMARCA2-242	0
SMARCA2	SMARCA2-239	0
SMARCA2	SMARCA2-226	0
SMARCA2	SMARCA2-220	0
SMARCA2	SMARCA2-245	0
SMARCA2	SMARCA2-223	0
SMARCA2	SMARCA2-221	0
SMARCA2	SMARCA2-210	0
SMARCA2	SMARCA2-229	1
SMARCA2	SMARCA2-225	0
VLDLR	VLDLR-203	1
VLDLR	VLDLR-201	0
VLDLR	VLDLR-202	1
KCNV2	KCNV2-201	1
PUM3	PUM3-202	1
RFX3	RFX3-204	1
RFX3	RFX3-212	1
RFX3	RFX3-202	1
RFX3	RFX3-208	0
RFX3	RFX3-211	0
RFX3	RFX3-201	1
RFX3	RFX3-210	0
RFX3	RFX3-209	0
RFX3	RFX3-206	0
RFX3	RFX3-205	0
RFX3	RFX3-207	0
RFX3	RFX3-203	1
GLIS3	GLIS3-201	1
GLIS3	GLIS3-202	1
GLIS3	GLIS3-204	0
GLIS3	GLIS3-213	0
GLIS3	GLIS3-214	0
GLIS3	GLIS3-215	0
GLIS3	GLIS3-212	0
GLIS3	GLIS3-218	1
SLC1A1	SLC1A1-201	1
SLC1A1	SLC1A1-202	0
SPATA6L	SPATA6L-202	1
SPATA6L	SPATA6L-207	1
PLPP6	PLPP6-201	1
CDC37L1	CDC37L1-202	1
CDC37L1	CDC37L1-201	1
AK3	AK3-202	1
AK3	AK3-204	1
AK3	AK3-201	1
AK3	AK3-203	1
RCL1	RCL1-204	1
RCL1	RCL1-203	1
RCL1	RCL1-206	1
RCL1	RCL1-202	1
RCL1	RCL1-201	1
RCL1	RCL1-208	1
RCL1	RCL1-205	0
JAK2	JAK2-204	0
JAK2	JAK2-202	0
JAK2	JAK2-201	1
INSL6	INSL6-203	1
INSL6	INSL6-201	1
INSL4	INSL4-201	1
RLN2	RLN2-201	1
RLN2	RLN2-202	0
RLN1	RLN1-201	1
PLGRKT	PLGRKT-201	1
CD274	CD274-201	1
CD274	CD274-202	1
PDCD1LG2	PDCD1LG2-201	1
RIC1	RIC1-201	1
RIC1	RIC1-203	1
RIC1	RIC1-204	1
RIC1	RIC1-207	0
RIC1	RIC1-205	0
ERMP1	ERMP1-202	1
KIAA2026	KIAA2026-201	1
KIAA2026	KIAA2026-202	1
KIAA2026	KIAA2026-205	0
MLANA	MLANA-203	1
MLANA	MLANA-202	1
MLANA	MLANA-201	1
RANBP6	RANBP6-201	1
RANBP6	RANBP6-202	1
RANBP6	RANBP6-203	0
IL33	IL33-202	1
IL33	IL33-205	1
IL33	IL33-201	1
IL33	IL33-203	1
TPD52L3	TPD52L3-202	1
TPD52L3	TPD52L3-203	1
TPD52L3	TPD52L3-201	1
UHRF2	UHRF2-201	1
UHRF2	UHRF2-202	1
UHRF2	UHRF2-203	0
GLDC	GLDC-206	0
GLDC	GLDC-216	1
GLDC	GLDC-201	1
GLDC	GLDC-208	1
GLDC	GLDC-211	1
GLDC	GLDC-219	1
GLDC	GLDC-207	0
GLDC	GLDC-217	0
GLDC	GLDC-210	0
KDM4C	KDM4C-214	1
KDM4C	KDM4C-203	1
KDM4C	KDM4C-201	1
KDM4C	KDM4C-202	1
KDM4C	KDM4C-215	1
KDM4C	KDM4C-205	1
KDM4C	KDM4C-204	0
DMAC1	DMAC1-201	1
PTPRD	PTPRD-203	1
PTPRD	PTPRD-201	1
PTPRD	PTPRD-206	1
PTPRD	PTPRD-213	1
PTPRD	PTPRD-205	1
PTPRD	PTPRD-202	1
PTPRD	PTPRD-214	1
PTPRD	PTPRD-211	1
PTPRD	PTPRD-204	1
PTPRD	PTPRD-215	0
PTPRD	PTPRD-207	1
PTPRD	PTPRD-210	0
TYRP1	TYRP1-207	0
TYRP1	TYRP1-203	1
TYRP1	TYRP1-201	1
LURAP1L	LURAP1L-201	1
MPDZ	MPDZ-202	1
MPDZ	MPDZ-215	1
MPDZ	MPDZ-204	1
MPDZ	MPDZ-207	0
MPDZ	MPDZ-218	0
MPDZ	MPDZ-212	1
MPDZ	MPDZ-211	1
MPDZ	MPDZ-208	1
MPDZ	MPDZ-219	1
MPDZ	MPDZ-205	0
MPDZ	MPDZ-216	0
NFIB	NFIB-210	1
NFIB	NFIB-205	1
NFIB	NFIB-204	1
NFIB	NFIB-206	1
NFIB	NFIB-208	1
NFIB	NFIB-207	1
NFIB	NFIB-216	0
NFIB	NFIB-215	0
NFIB	NFIB-223	1
NFIB	NFIB-211	1
NFIB	NFIB-220	0
NFIB	NFIB-221	1
NFIB	NFIB-219	1
NFIB	NFIB-218	1
NFIB	NFIB-203	1
NFIB	NFIB-202	1
NFIB	NFIB-217	0
NFIB	NFIB-201	1
NFIB	NFIB-212	1
NFIB	NFIB-209	0
ZDHHC21	ZDHHC21-201	1
CER1	CER1-201	1
FREM1	FREM1-204	1
FREM1	FREM1-203	1
FREM1	FREM1-202	1
TTC39B	TTC39B-208	1
TTC39B	TTC39B-202	1
TTC39B	TTC39B-201	1
TTC39B	TTC39B-206	1
